"downloaded","language","form","form_type","data_id","child_id","age","measure","vocab","n","first_administration","monolingual","typically_developing"
2023-11-30,"English (American)","WG","WG",196248,84398,16,"comprehension",111,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196250,84400,16,"comprehension",236,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196251,84401,16,"comprehension",216,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196253,84403,16,"comprehension",229,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196254,84404,16,"comprehension",188,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196255,84405,16,"comprehension",93,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",132685,3288,17,"comprehension",274,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",132688,3291,17,"comprehension",251,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",132696,3299,17,"comprehension",333,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",132719,3323,17,"comprehension",191,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",132758,3362,17,"comprehension",109,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",132784,3388,17,"comprehension",100,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",132805,3409,17,"comprehension",151,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",132837,3441,17,"comprehension",233,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",132908,3512,17,"comprehension",302,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",133188,3798,17,"comprehension",258,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",133268,3878,17,"comprehension",114,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",133846,30751,17,"comprehension",259,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193348,82587,17,"comprehension",160,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193353,82592,17,"comprehension",151,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193361,82600,17,"comprehension",102,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193362,82601,17,"comprehension",79,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193366,82605,17,"comprehension",29,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193372,82611,17,"comprehension",355,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193390,82629,17,"comprehension",166,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193417,82656,17,"comprehension",212,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193442,82681,17,"comprehension",64,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193483,82722,17,"comprehension",165,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193484,82723,17,"comprehension",258,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193506,82745,17,"comprehension",218,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193514,82753,17,"comprehension",111,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193525,82764,17,"comprehension",44,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193526,82765,17,"comprehension",116,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193542,82781,17,"comprehension",123,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193569,3936,17,"comprehension",324,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193570,82803,17,"comprehension",277,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193571,3937,17,"comprehension",189,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193573,3938,17,"comprehension",143,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193576,3939,17,"comprehension",297,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193578,3940,17,"comprehension",73,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193580,3941,17,"comprehension",183,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193582,3942,17,"comprehension",169,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193590,3946,17,"comprehension",90,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193594,3948,17,"comprehension",287,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193596,3949,17,"comprehension",327,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193604,3953,17,"comprehension",208,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193608,3955,17,"comprehension",261,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193610,3956,17,"comprehension",200,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193612,3957,17,"comprehension",163,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193616,3959,17,"comprehension",197,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193618,3960,17,"comprehension",269,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193620,3961,17,"comprehension",275,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193622,3962,17,"comprehension",255,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193626,3964,17,"comprehension",274,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193628,3965,17,"comprehension",144,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193630,3966,17,"comprehension",279,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193632,3967,17,"comprehension",203,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193636,3969,17,"comprehension",275,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193638,3970,17,"comprehension",278,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193642,3972,17,"comprehension",279,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193644,3973,17,"comprehension",213,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193650,3976,17,"comprehension",251,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193654,3978,17,"comprehension",142,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193656,3979,17,"comprehension",230,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193658,3980,17,"comprehension",98,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193666,3984,17,"comprehension",297,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193672,3987,17,"comprehension",127,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193674,3988,17,"comprehension",207,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193678,3990,17,"comprehension",221,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193683,3992,17,"comprehension",340,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193691,3996,17,"comprehension",304,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193695,3998,17,"comprehension",178,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193705,4003,17,"comprehension",64,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193707,4004,17,"comprehension",205,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193724,82881,17,"comprehension",163,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193727,4014,17,"comprehension",332,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193735,4018,17,"comprehension",228,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193736,82887,17,"comprehension",221,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193742,82890,17,"comprehension",82,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193800,82919,17,"comprehension",33,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193823,82931,17,"comprehension",209,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193836,4068,17,"comprehension",158,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193847,82943,17,"comprehension",224,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193857,82948,17,"comprehension",139,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193861,82950,17,"comprehension",238,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193877,82958,17,"comprehension",140,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193901,4100,17,"comprehension",259,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193950,82995,17,"comprehension",396,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",193962,83001,17,"comprehension",49,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194089,83065,17,"comprehension",81,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194124,83083,17,"comprehension",265,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194130,83086,17,"comprehension",145,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194182,83112,17,"comprehension",95,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194243,83143,17,"comprehension",396,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194251,83147,17,"comprehension",115,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194261,83152,17,"comprehension",396,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194265,83154,17,"comprehension",313,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194267,83155,17,"comprehension",67,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194277,83160,17,"comprehension",394,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194350,83197,17,"comprehension",309,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194370,83207,17,"comprehension",323,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194380,83212,17,"comprehension",271,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194418,83231,17,"comprehension",213,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194442,83243,17,"comprehension",10,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194450,83247,17,"comprehension",78,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194473,4384,17,"comprehension",256,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194479,4387,17,"comprehension",237,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194484,83264,17,"comprehension",11,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194508,4401,17,"comprehension",96,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194510,4402,17,"comprehension",248,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194519,83282,17,"comprehension",276,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194546,4420,17,"comprehension",122,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194547,83296,17,"comprehension",386,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194558,4426,17,"comprehension",92,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194562,4428,17,"comprehension",265,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194564,4429,17,"comprehension",141,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194566,4430,17,"comprehension",396,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194568,4431,17,"comprehension",213,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194574,4434,17,"comprehension",176,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194632,83339,17,"comprehension",122,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194672,83359,17,"comprehension",188,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194706,83376,17,"comprehension",118,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194719,83383,17,"comprehension",198,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194721,83384,17,"comprehension",112,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194755,83401,17,"comprehension",396,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194763,83405,17,"comprehension",49,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194765,83406,17,"comprehension",150,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194821,83434,17,"comprehension",331,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194827,83437,17,"comprehension",276,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194833,83440,17,"comprehension",396,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194855,83451,17,"comprehension",266,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194859,83453,17,"comprehension",178,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194865,83456,17,"comprehension",232,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194887,83467,17,"comprehension",126,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194891,83469,17,"comprehension",285,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194919,4605,17,"comprehension",9,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194923,4607,17,"comprehension",117,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194933,4612,17,"comprehension",279,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194934,83491,17,"comprehension",208,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194937,4614,17,"comprehension",321,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194942,83495,17,"comprehension",141,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194952,83500,17,"comprehension",240,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194959,4625,17,"comprehension",243,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194961,4626,17,"comprehension",330,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",194963,4627,17,"comprehension",125,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195038,83543,17,"comprehension",114,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195040,83544,17,"comprehension",211,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195051,4671,17,"comprehension",202,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195064,83556,17,"comprehension",111,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195123,83586,17,"comprehension",394,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195130,4710,17,"comprehension",112,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195181,83615,17,"comprehension",396,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195211,83630,17,"comprehension",27,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195256,83653,17,"comprehension",243,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195266,83658,17,"comprehension",136,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195270,83660,17,"comprehension",64,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195274,83662,17,"comprehension",160,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195279,4784,17,"comprehension",124,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195284,83667,17,"comprehension",87,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195384,4836,17,"comprehension",265,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195386,4837,17,"comprehension",153,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195388,4838,17,"comprehension",262,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195389,83720,17,"comprehension",194,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195391,83721,17,"comprehension",122,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195445,4866,17,"comprehension",219,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195471,4879,17,"comprehension",61,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195499,4893,17,"comprehension",146,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195527,4907,17,"comprehension",230,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195568,4927,17,"comprehension",191,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195582,4934,17,"comprehension",113,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195617,83835,17,"comprehension",354,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195620,4953,17,"comprehension",189,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195622,4954,17,"comprehension",174,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195623,83838,17,"comprehension",222,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195625,83839,17,"comprehension",203,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195627,83840,17,"comprehension",79,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195631,83842,17,"comprehension",262,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195641,83847,17,"comprehension",238,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195646,83850,17,"comprehension",60,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195648,83851,17,"comprehension",286,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195650,83852,17,"comprehension",143,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195662,83858,17,"comprehension",235,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195664,83859,17,"comprehension",207,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195669,4977,17,"comprehension",317,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195672,83863,17,"comprehension",207,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195674,83864,17,"comprehension",185,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195676,83865,17,"comprehension",234,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195678,83866,17,"comprehension",214,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195680,83867,17,"comprehension",263,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195682,83868,17,"comprehension",326,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195684,83869,17,"comprehension",389,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195686,83870,17,"comprehension",283,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195688,83871,17,"comprehension",140,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195692,83873,17,"comprehension",295,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195708,83881,17,"comprehension",299,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195710,83882,17,"comprehension",164,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195753,5019,17,"comprehension",330,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195763,83913,17,"comprehension",264,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195783,83933,17,"comprehension",62,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195788,83938,17,"comprehension",396,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195803,83953,17,"comprehension",83,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195806,83956,17,"comprehension",338,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195808,83958,17,"comprehension",29,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195809,83959,17,"comprehension",184,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195840,83990,17,"comprehension",299,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195842,83992,17,"comprehension",27,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195843,83993,17,"comprehension",251,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195854,84004,17,"comprehension",341,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195862,84012,17,"comprehension",242,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195863,84013,17,"comprehension",268,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195869,84019,17,"comprehension",149,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195898,84048,17,"comprehension",269,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195914,84064,17,"comprehension",200,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195922,84072,17,"comprehension",108,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195928,84078,17,"comprehension",74,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195933,84083,17,"comprehension",192,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195937,84087,17,"comprehension",211,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195941,84091,17,"comprehension",140,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195943,84093,17,"comprehension",368,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195944,84094,17,"comprehension",330,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195946,84096,17,"comprehension",207,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195947,84097,17,"comprehension",282,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195949,84099,17,"comprehension",293,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195952,84102,17,"comprehension",146,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195954,84104,17,"comprehension",242,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195966,84116,17,"comprehension",239,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195971,84121,17,"comprehension",189,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195972,84122,17,"comprehension",357,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195974,84124,17,"comprehension",223,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195978,84128,17,"comprehension",234,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195986,84136,17,"comprehension",145,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195987,84137,17,"comprehension",274,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195995,84145,17,"comprehension",160,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195996,84146,17,"comprehension",183,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",195998,84148,17,"comprehension",231,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196006,84156,17,"comprehension",203,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196013,84163,17,"comprehension",230,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196015,84165,17,"comprehension",117,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196016,84166,17,"comprehension",55,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196018,84168,17,"comprehension",224,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196020,84170,17,"comprehension",107,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196025,84175,17,"comprehension",125,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196027,84177,17,"comprehension",329,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196033,84183,17,"comprehension",187,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196039,84189,17,"comprehension",238,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196040,84190,17,"comprehension",193,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196041,84191,17,"comprehension",152,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196044,84194,17,"comprehension",313,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196050,84200,17,"comprehension",268,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196054,84204,17,"comprehension",184,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196056,84206,17,"comprehension",192,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196061,84211,17,"comprehension",264,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196063,84213,17,"comprehension",220,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196065,84215,17,"comprehension",190,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196069,84219,17,"comprehension",328,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196074,84224,17,"comprehension",265,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196076,84226,17,"comprehension",215,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196078,84228,17,"comprehension",146,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196083,84233,17,"comprehension",323,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196085,84235,17,"comprehension",345,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196093,84243,17,"comprehension",282,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196098,84248,17,"comprehension",373,3676,TRUE,TRUE,TRUE
2023-11-30,"English (American)","WG","WG",196101,84251,17,"comprehension",135,3676,TRUE,TRUE,TRUE
